Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Total Interactions (weighted  —  Likes 1x Comments 1x ),Overperforming Score
Secretaría de Marina,semar_mx,228373,2021-01-05 08:07:17 CST,Photo,3632,9,0,https://www.instagram.com/p/CJqoMDUBFcd/,https://www.instagram.com/p/CJqoMDUBFcd/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/135330903_902334243871174_752828647349605740_n.jpg?_nc_cat=111&ccb=2&_nc_sid=8ae9d6&_nc_ohc=YNYm5IN2cBoAX-gNqKV&_nc_oc=AQlPlOIEguHMUZfqqu7eWYN3j_48MT0ayQuB3eu9QFnZ1qjSk2ur6DqB16_XQgKTopU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a0f2bc4f6af58bad11c1b098b2afc336&oe=6018B692,,"Iniciamos el año con nuevos retos y por ello hacemos lo que más nos gusta que es: navegar #ParaServirAMéxico

#BuenosDías 

#2021

#Enero",,,,"3,641","3,641",-1.03
Secretaría de Marina,semar_mx,186938,2020-05-31 07:55:15 CDT,Photo,3622,12,0,https://www.instagram.com/p/CA2l2wChKNd/,https://www.instagram.com/p/CA2l2wChKNd/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/101553982_104377037916142_4637639706082895034_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=jBQsR9Siv2wAX9El2Ff&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=56ff0f3aba751cc19add2caa2e88b333&oe=5EF78363,,"Navegando en algún punto de México, les damos los buenos días y les deseamos un excelente #DomingoFamiliar.
#SomosNavales y estamos #ParaServirAMéxico
#Navegando
#ArmadaDeMéxico",,,,"3,634","3,634",1.05
Secretaría de Marina,semar_mx,224637,2020-12-12 07:58:18 CST,Photo,3608,9,0,https://www.instagram.com/p/CIs0FKiMA_k/,https://www.instagram.com/p/CIs0FKiMA_k/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130735732_747201615881218_5598764250406687496_n.jpg?_nc_cat=104&ccb=2&_nc_sid=8ae9d6&_nc_ohc=y0CI33ETflUAX_WHm8K&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=211f4a456ac8e0bad54e9c7e477cda1d&oe=5FFB589A,,"No hay mayor recompensa que ver a #NuestrosNiños seguros y felices.

#PlanMarina #ParaServirAMéxico

#BuenosDías 
#SEMAR
#ArmadaDeMéxico
#SecretaríaDeMarina",,,,"3,617","3,617",-1.02
Secretaría de Marina,semar_mx,225678,2020-12-18 18:41:23 CST,Photo,3586,7,0,https://www.instagram.com/p/CI9ack3Bv75/,https://www.instagram.com/p/CI9ack3Bv75/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/131888749_873642903402169_1322197974435148436_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=Hi5I7Yo_NUkAX900IIb&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=9ffd3fd9e70f53140770bed482476e0c&oe=6001D4B4,,"Con la majestuosidad de nuestra Patrulla Oceánica  les deseamos...

#BuenasNoches",,,,"3,593","3,593",-1.04
Secretaría de Marina,semar_mx,235782,2021-01-30 08:12:42 CST,Photo,3573,13,0,https://www.instagram.com/p/CKrArnGB9hj/,https://www.instagram.com/p/CKrArnGB9hj/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/143534993_1287791651576941_955139914623960505_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=gMCojdHw0wkAX-5E_YY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b8c1b137972c0ffdd4acfa9a6c176e22&oe=6039FE65,,"#UnDíaComoHoy pero de 2008, nace la Licenciatura en Logística, y con ello, la apertura hacia las mujeres como Cadetes en la Heroica Escuela Naval Militar. 

#SoyNaval y mi orgullo es ser #Marino 

Les deseamos #FelizSábado

#SEMAR

#SoyNaval

#ArmadaDeMéxico

#SecretaríaDeMarina","M 30 30deenrode2008 de enero de 2008 La inauguración de la Licenciatura en Logística, permitió el ingreso las mujeres como cadetes en a Heroica Escuela Naval Militar #SOYNAVA",,,"3,586","3,586",-1.08
Secretaría de Marina,semar_mx,171808,2020-04-04 07:48:57 CST,Photo,3560,16,0,https://www.instagram.com/p/B-j6sLlhZ9y/,https://www.instagram.com/p/B-j6sLlhZ9y/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/91368033_3037610356303284_7703968627987766482_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=ppF9m3FbotkAX-3FtBf&_nc_ht=scontent-sea1-1.xx&oh=b092f97e13440294d03bd3f1af686914&oe=5EAD6285,,"Navegamos con el objetivo de salvaguardar nuestras costas y mares.

#SoyNaval

#SEMAR

#SecretaríaDeMarina

#ArmadaDeMéxico",,,,"3,576","3,576",1.03
Secretaría de Marina,semar_mx,212749,2020-10-05 07:57:09 CDT,Photo,3522,4,0,https://www.instagram.com/p/CF9nB2iBoys/,https://www.instagram.com/p/CF9nB2iBoys/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120734389_333636691227353_7585699626114337691_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=jr5WSHtbQ5QAX8X0yXN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c6f8ecbbaa4ddbe0a1f284bcaa2fc559&oe=5FA0ACEB,,"Cada maniobra de atraque requiere de precisión y concentración.
.
.
.

Les deseamos #FelizLunes 
.
.
.

#ParaServirAMéxico
.
.
.

#SoyNaval
.
.
.

#ArmadaDeMéxico",,,,"3,526","3,526",1.01
Secretaría de Marina,semar_mx,240301,2021-02-20 08:09:52 CST,Photo,3500,22,0,https://www.instagram.com/p/CLhFDMHMl9i/,https://www.instagram.com/p/CLhFDMHMl9i/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/151280438_116393387094083_7278933767728721986_n.jpg?_nc_cat=100&ccb=3&_nc_sid=8ae9d6&_nc_ohc=pZqQ8fokKjEAX_NCWLa&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=7a44245bb6f856c770459f185128b1e5&oe=6055202B,,"Navegar es mi pasión y mi orgullo es ser #Marino 

 #SoyNaval y estoy
#Para ServirAMéxico

#ArmadaDeMéxico
#SEMAR
#SecretaríaDeMarina",#SOY NAVAL,,,"3,522","3,522",-1.1
Secretaría de Marina,semar_mx,198261,2020-08-01 08:05:28 CDT,Photo,3513,3,0,https://www.instagram.com/p/CDWQT2TBhZ-/,https://www.instagram.com/p/CDWQT2TBhZ-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116438656_119179039635937_86563021837615635_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=jV-urrmTedEAX97p2Fv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=184ddd2ecfabf0af1c2fdf6b9244bb23&oe=5F4A8EB6,,"Desde altamar listos #ParaServirAMéxico, les deseamos #FelizSábado

#ArmadaDeMéxico
#SoyNaval
#SEMAR
#SecretaríaDeMarina",,,,"3,516","3,516",1.01
Secretaría de Marina,semar_mx,183858,2020-05-17 07:56:07 CDT,Photo,3510,5,0,https://www.instagram.com/p/CASi08bhXhI/,https://www.instagram.com/p/CASi08bhXhI/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/97284854_3029663547099762_9003812247346528912_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=5oxktj6TB6cAX8o5TXz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8a55e8a776a44eb6c318a6f7a46c71f8&oe=5EE7B64A,,"En este #DomingoFamiliar les deseamos ¡Buena mar y mejores vientos! 
#SoyNaval
#FelizDomingo
#ArmadaDeMéxico
#SecretaríaDeMarina
#SEMAR",,,,"3,515","3,515",1.01
Secretaría de Marina,semar_mx,172469,2020-04-06 07:59:22 CDT,Photo,3488,14,0,https://www.instagram.com/p/B-o-mxCB39a/,https://www.instagram.com/p/B-o-mxCB39a/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/92251016_535493734050882_850897767255229131_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=x-ArPNDubf4AX_WxMgc&_nc_ht=scontent-sea1-1.xx&oh=c8f53d2d90d66423f5bd2da335253d4b&oe=5EB21BEB,,"Sin temor a nada y como el albatros sobre el mar, los #PilotosAeronavales surcan el cielo en nuestra fuerza aeronaval, garantizando la soberanía nacional. 
#SoyNaval #ParaServirAMéxico",,,,"3,502","3,502",1.01
Secretaría de Marina,semar_mx,180855,2020-05-05 08:47:03 CDT,Photo,3495,5,0,https://www.instagram.com/p/B_zvHfYBJtX/,https://www.instagram.com/p/B_zvHfYBJtX/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/96211397_693742384786108_4816097658338597560_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=aXuYQamjQT4AX82Be-F&_nc_ht=scontent-sea1-1.xx&oh=6ee46151bf56490cf406a1203c64ee23&oe=5ED74867,,"¡Nuestro compromiso es contigo! 
#Marinos Navales siempre al llamado de la Patria.

#SoyNaval
#ParaServirAMéxico
#SEMAR
#ArmadaDeMéxico
#SecretaríaDeMarina
#FelizMartes",,,,"3,500","3,500",1.01
Secretaría de Marina,semar_mx,233498,2021-01-22 07:49:25 CST,Photo,3476,8,0,https://www.instagram.com/p/CKWXqAyhnDv/,https://www.instagram.com/p/CKWXqAyhnDv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/140308231_111863044200301_7699943100508774181_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=5bU1RBaMGFcAX_-GVF7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=03789f73077b486ed29a284f3cd8a029&oe=6030DBEC,,"Audacia, profesionalismo y la mejor actitud #ParaServirAMéxico son características esenciales de un #PilotoAeronaval.
.
.
.

#FelizViernes
.
.
.

#SecretaríaDeMarina
.
.
.

#ArmadaDeMéxico
.
.
.

#SEMAR",,,,"3,484","3,484",-1.11
Secretaría de Marina,semar_mx,173947,2020-04-11 08:00:53 CDT,Photo,3470,11,0,https://www.instagram.com/p/B-12wT1ha9G/,https://www.instagram.com/p/B-12wT1ha9G/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/93198759_909621606130901_7525466603441541383_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=etX_2jNYMtcAX-fVdS7&_nc_ht=scontent-sea1-1.xx&oh=f5038d1dd1208e165bc11ee0a97f643a&oe=5EB6EBEF,,"Elegí mi profesión por amor a mi Patria, siempre con la convicción de ser un mejor ciudadano y darlo todo como #Marino Naval. ¿Y tú, como contribuyes a tu Patria?

#SoyNaval
#ParaServirAMéxico
#FelizMiércoles
#ArmadaDeMéxico
#SEMAR
#SecretaríaDeMarina",,,,"3,481","3,481",1
Secretaría de Marina,semar_mx,225324,2020-12-17 13:33:50 CST,Photo,3478,2,0,https://www.instagram.com/p/CI6SdINMJq6/,https://www.instagram.com/p/CI6SdINMJq6/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/131919794_240069104204094_1479865709630887988_n.jpg?_nc_cat=110&ccb=2&_nc_sid=8ae9d6&_nc_ohc=m0Ud9jgxoIwAX9NFsGL&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=ace2355f184ed493683253700b3470c4&oe=60020ACD,,"Nuestras unidades aéreas son una herramienta fundamental para llegar a lugares de difícil acceso y brindar auxilio a la población civil.

#PilotosAeronavales #ParaServirAMéxico",,,,"3,480","3,480",-1.06
Secretaría de Marina,semar_mx,190196,2020-06-17 07:35:28 CDT,Photo,3469,5,0,https://www.instagram.com/p/CBiVGy2hRhq/,https://www.instagram.com/p/CBiVGy2hRhq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/104530647_102935604768182_5546045450066739406_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=mBDJ4FCbOGAAX-5sVMf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d71f43e25650aa3f6aed1d94c9f21a0e&oe=5F1043BB,,"Con esta postal y alertas al llamado de la Patria les deseamos #FelizMiércoles

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR

#Pilotos",,,,"3,474","3,474",-1
Secretaría de Marina,semar_mx,177659,2020-04-24 08:05:58 CDT,Photo,3465,8,0,https://www.instagram.com/p/B_XVq3ihttU/,https://www.instagram.com/p/B_XVq3ihttU/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/94217674_158012412284209_4643937533705494880_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=cw_XRbTEcbAAX_FXpJf&_nc_ht=scontent-sea1-1.xx&oh=6a73a069a0195910c240d684d205ab08&oe=5EC7E032,,"Ser señalero, implica una gran responsabilidad, pues su función es que se lleve a cabo un despegue exitoso.

#SoyNaval #ParaServirAMéxico #ArmadaDeMéxico",,,,"3,473","3,473",-1
Secretaría de Marina,semar_mx,198054,2020-07-31 08:24:16 CDT,Photo,3465,4,0,https://www.instagram.com/p/CDTtqu_hVmw/,https://www.instagram.com/p/CDTtqu_hVmw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116295379_3779504158743346_7762417017175292917_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=3xx5ejaxeGcAX9cG1AI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=725ceb78d0a594a6d1557d86723ce0f5&oe=5F49AC6C,,"Nuestra Alma Mater es la razón por el cual los marinos mexicanos tienen los más altos valores, y estamos seguros que muy pronto se seguirán forjando futuros líderes #ParaServirAMéxico.

#SomosNavales

#SomosLeales

#CadetesDeLaNaval",NAVAL,,,"3,469","3,469",-1
Secretaría de Marina,semar_mx,184948,2020-05-22 08:37:16 CDT,Photo,3455,5,0,https://www.instagram.com/p/CAffgrCBfW7/,https://www.instagram.com/p/CAffgrCBfW7/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/100577766_238991967406761_7266116330537826893_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=Z8GasapnpR8AX-3fS37&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=2a0e605e759b3ddc51fbf689c6e051ab&oe=5EEE2BC4,,"El fortalecer la #PazYSeguridad de nuestros mares y costas es una de las mayores satisfacciones como #MarinosNavales.
.
.
.

#ParaServirAMéxico
.
.
.

#SoyNaval
.
.
.
 #FelizViernes
.
.
.
 #ArmadaDeMéxico
.
.
.
 #SecretaríaDeMarina
.
.
.
 #SEMAR",,,,"3,460","3,460",-1
Secretaría de Marina,semar_mx,217135,2020-10-29 08:26:17 CST,Photo,3444,10,0,https://www.instagram.com/p/CG7kTohhajv/,https://www.instagram.com/p/CG7kTohhajv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/122876740_481541492744869_5380270109941373133_n.jpg?_nc_cat=106&ccb=2&_nc_sid=8ae9d6&_nc_ohc=OuMb_OcsRT4AX8LZJA7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fbb6bcc38eaa0e188d9cc2aa5a3e6e3f&oe=5FBF60F7,,"Iniciamos el día con la mejor actitud #ParaServirAMéxico y dar #TodoPorLaVida.

#FelizJueves

#SoyNaval 
#ParaServirAMéxico
#ArmadaDeMéxico
#SEMAR",,,,"3,454","3,454",-1.03
Secretaría de Marina,semar_mx,214238,2020-10-13 08:06:09 CDT,Photo,3418,25,0,https://www.instagram.com/p/CGSOawWhHeY/,https://www.instagram.com/p/CGSOawWhHeY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/121177057_406021683720246_1961467449434053527_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=tfK9fdmw_qUAX8Ab61z&_nc_oc=AQnlXl94ooMUF112qjPybbTtzpL3p5wvBtcCJo1oAMBTI8t2inD31I1k-FMg0Bl4pwM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8629138a32028632d88c653ef1165877&oe=5FAAC515,,"Sobrevolando por territorio Nacional, con la noble misión #ParaServirAMéxico.

#SoyNaval y mi orgullo es ser #Marino

#FelizMartes
#SEMAR
#SecretaríaDeMarina
#ArmadaDeMéxico",,,,"3,443","3,443",-1.02
Secretaría de Marina,semar_mx,206823,2020-09-10 07:57:01 CDT,Photo,3422,19,0,https://www.instagram.com/p/CE9PI_ahWlz/,https://www.instagram.com/p/CE9PI_ahWlz/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119000253_171095114650512_9007292292100099069_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=hGym1iyIaQwAX_o1oFL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0738a61295a5cc7f60c04aeeedb4a7d6&oe=5F80F700,,"Soy #MecánicoDeAviación y me enorgullece estar al servicio de mi Patria.

#MesPatrio
#SoyNaval 
#ParaServirAMéxico
#ArmadaDeMéxico
#SEMAR
#SecretaríaDeMarina",JARAMILLO MARIN #SOY NAVA,,,"3,441","3,441",-1.01
Secretaría de Marina,semar_mx,174430,2020-04-13 08:02:35 CDT,Photo,3439,1,0,https://www.instagram.com/p/B-7AiiLB_Qe/,https://www.instagram.com/p/B-7AiiLB_Qe/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/92663622_152390316253084_1522952477927974075_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=CiVxz3ZDg3oAX-oqhA6&_nc_ht=scontent-sea1-1.xx&oh=49329fc3b9bfa7ec0512e1cfc47a51eb&oe=5EBBB472,,"Con Honor, Deber, Lealtad y Patriotismo, siempre estoy listo #ParaServirAMéxico
.
.
.

#SecretaríaDeMarina
.
.
.

#ArmadaDeMéxico
.
.
.

#SEMAR
.
.
.

#SoyNaval
.
.
.

#FelizLunes",,,,"3,440","3,440",-1.01
Secretaría de Marina,semar_mx,210715,2020-09-24 09:33:14 CDT,Photo,3432,6,0,https://www.instagram.com/p/CFhdR_bBicJ/,https://www.instagram.com/p/CFhdR_bBicJ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120200473_823914708146480_4506226672658340755_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=8gzAXGb8lhEAX_UDcde&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=525f51ba73270942a14c6c2e309b553f&oe=5F92E571,,"Personal de sanidad naval por tierra o aire, siempre listo para velar por el bienestar del pueblo mexicano. 

#SoyNaval

#BuenosDías
#ArmadaDeMéxico
#SecretaríaDeMarina",,,,"3,438","3,438",-1.01
Secretaría de Marina,semar_mx,190713,2020-06-20 08:14:22 CDT,Photo,3408,11,0,https://www.instagram.com/p/CBqH8ROB_fV/,https://www.instagram.com/p/CBqH8ROB_fV/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/104290592_260292315190985_5636921521983880804_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=4vWMdcLlMQEAX9iKkxF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f658830096975993f4689f9ac64de083&oe=5F11B360,,"En ocasiones la distancia no nos permite estar con nuestros seres amados, pero nos motiva regresar a casa porque #MiFamiliaEsMiFortaleza . . .

#MesDelPadre

#ArmadaDeMéxico

#DíaDelPadre",,,,"3,419","3,419",-1.02
Secretaría de Marina,semar_mx,190991,2020-06-22 08:10:38 CDT,Photo,3400,8,0,https://www.instagram.com/p/CBvRGs5Bt7d/,https://www.instagram.com/p/CBvRGs5Bt7d/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/104686368_580376502917865_6954167516025592037_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=ng7SwSpXTGQAX8Lb2oH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=54f3bd21444db4af01262ca1800c1dfb&oe=5F162253,,"Como todos los días despertamos con el mejor ánimo para realizar nuestras actividades. Les deseamos un #FelizLunes de mucho éxito
#SoyNaval
#InfanteríaDeMarina",,,,"3,408","3,408",-1.02
Secretaría de Marina,semar_mx,175973,2020-04-19 07:55:39 CDT,Photo,3393,5,0,https://www.instagram.com/p/B_Kcg8GBgZ8/,https://www.instagram.com/p/B_Kcg8GBgZ8/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/93469957_149792876529067_4127576137561588494_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=C2dwd5piaWgAX89Lx4v&_nc_ht=scontent-sea1-1.xx&oh=90abe124c0c27ce865c528daaa0bfbb6&oe=5EC35AB7,,"Con valentía y honor dispuestos a dar ¡Todo por la Patria! Les deseamos #FelizDomingo

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR

#InfanteríaDeMarina",,,,"3,398","3,398",-1.02
Secretaría de Marina,semar_mx,172149,2020-04-05 08:27:55 CDT,Photo,3387,6,0,https://www.instagram.com/p/B-mdFAPB-x0/,https://www.instagram.com/p/B-mdFAPB-x0/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/91955570_896398220799823_6399764843851365594_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=s71ysTnO1pEAX9qj38Z&_nc_ht=scontent-sea1-1.xx&oh=7d7d706cb30c7f6c10aa11dacc7277bb&oe=5EAF0B09,,"Nuestra misión siempre al servicio de la Patria.

#SoyNaval y estoy  #ParaServirAMéxico 
#FelizDomingo
#SecretaríaDeMarina
#SEMAR
#ArmadaDeMéxico",,,,"3,393","3,393",-1.02
Secretaría de Marina,semar_mx,204248,2020-08-27 08:11:23 CDT,Photo,3376,6,0,https://www.instagram.com/p/CEZNp6kBRJ_/,https://www.instagram.com/p/CEZNp6kBRJ_/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118568531_962182977590715_5586602524496304054_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=2lOgoJVBEnUAX8OxQKX&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=f6c2822e566f3ddfa7ddd5e8a4f5e9fe&oe=5F6E8354,,"Rendir honores a nuestro símbolo patrio, nos enorgullece como marinos y nos representa como mexicanos.

Honor, Deber, Lealtad y Patriotismo #ParaServirAMéxico

#Cadetes

#BanderaNacional

#México",,,,"3,382","3,382",-1.03
Secretaría de Marina,semar_mx,194899,2020-07-14 08:21:59 CDT,Photo,3368,11,0,https://www.instagram.com/p/CCn75F0BU1n/,https://www.instagram.com/p/CCn75F0BU1n/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/108073336_660857181167544_1753620032787448026_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=zpdUx-sM23EAX_6_A_A&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f7262b1e2f5ace9ed6db87817afd16f7&oe=5F353EDD,,"Iniciando el día desde las alturas, listos #ParaServirAMéxico les deseamos #FelizMartes
.
.
.

#ArmadaDeMéxico
.
.
.

#SecretaríaDeMarina
.
.
.

#SEMAR",,,,"3,379","3,379",-1.03
Secretaría de Marina,semar_mx,196588,2020-07-23 07:50:33 CDT,Photo,3367,6,0,https://www.instagram.com/p/CC_DcuzhhIw/,https://www.instagram.com/p/CC_DcuzhhIw/,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/109526688_295875224799801_3419435084171568205_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=maW6QiohtM4AX-FUC1n&_nc_ht=scontent-ort2-2.cdninstagram.com&oh=b965a56084be8df10f4c7ce80c585d73&oe=5F401E17,,"#PilotosAeronavales, “…con patriotismo y con lealtad garantizamos soberanía en nuestros mares al volar.”
#FelizJueves

 #ArmadaDeMéxico #SoyNaval #SEMAR #SecretaríaDeMarina
#Pilotos",,,,"3,373","3,373",-1.03
Secretaría de Marina,semar_mx,188071,2020-06-05 08:39:04 CDT,Photo,3370,3,0,https://www.instagram.com/p/CBDi2HEB-u1/,https://www.instagram.com/p/CBDi2HEB-u1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/102634324_138175937856597_1575356795295250830_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=4T8XmkGeFagAX9rPp1h&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=cb27eba70ffd6f81e85db2e6847c8889&oe=5F015E94,,"Constancia, valor, determinación, disciplina, son algunas de las cualidades que todo elemento naval debe poseer

#SoyNaval y estoy #ParaServirAMéxico
#ArmadaDeMéxico
#marinos",,,,"3,373","3,373",-1.03
Secretaría de Marina,semar_mx,190576,2020-06-19 09:23:37 CDT,Photo,3365,4,0,https://www.instagram.com/p/CBnrEnFhTfB/,https://www.instagram.com/p/CBnrEnFhTfB/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/104438037_635648810491993_1040940658757469771_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=N7W71Udm2XYAX9pRR29&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=bbbdb7162b358b88ecb0a19ade9152b6&oe=5F141588,,"Dando #TodoPorLaVida refrendo mi compromiso con el pueblo mexicano, porque #SoyNaval y estoy #ParaServirAMéxico

#FelizViernes

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR",,,,"3,369","3,369",-1.03
Secretaría de Marina,semar_mx,188234,2020-06-06 07:43:39 CDT,Photo,3348,4,0,https://www.instagram.com/p/CBGBTFgBTaT/,https://www.instagram.com/p/CBGBTFgBTaT/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/103383557_1612440918912917_1739575058382756616_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=dmZmk7gFq-AAX9axlbw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e2f83253af5032706669320d3948d338&oe=5F0083B5,,"Estamos siempre listos #ParaServirAMéxico
.
.
.

#SoyNaval
.
.
.

#ArmadaDeMéxico
.
.
.

#Marino
.
.
.

#México",,,,"3,352","3,352",-1.04
Secretaría de Marina,semar_mx,190384,2020-06-18 08:01:07 CDT,Photo,3331,14,0,https://www.instagram.com/p/CBk81dwhYHY/,https://www.instagram.com/p/CBk81dwhYHY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/104125741_396348304606045_8338559348135761786_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=VZQ7mqCeU60AX8LmzDs&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ea44ebbbac76f1792778d87a65c4d398&oe=5F10C96D,,"Aún en la distancia mi familia es mi motivación para cumplir con la misión y así poder regresar a casa.

#SoyPadreNaval y estoy #ParaServirAMéxico
#MesDelPadre
#ArmadaDeMéxico
#Semar
#PadreNaval",,,,"3,345","3,345",-1.04
Secretaría de Marina,semar_mx,220937,2020-11-21 08:02:06 CST,Photo,3333,7,0,https://www.instagram.com/p/CH2v0n_Bpci/,https://www.instagram.com/p/CH2v0n_Bpci/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/126365784_803932560179958_8704403144763494867_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=GNQ3mNUdYx8AX-n5uHC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f334424f73dfa48b6f4db6b376307062&oe=5FE0ADA8,,"Cuando se trata de salvaguardar la integridad del pueblo mexicano, el personal Naval siempre está dispuesto y a la orden. 

#PlanMarina
#SoyNaval
#FelizSábado
#ParaServirAMéxico
#ArmadaDeMéxico
#Semar",,,,"3,340","3,340",-1.09
